Value Date,Position Account ID,Client ID,UTI,Currency,Effective Date,Maturity Date,Cleared Date,Trade type,NPV,Previous NPV,Variation,PAI,Firm ID,Source,LEG1_TYPE,LEG1_CCY,LEG1_PAY_FREQ,LEG1_PAY_ADJ_BUS_DAY_CONV,LEG1_PAY_ADJ_CAL,LEG1_DAYCOUNT,LEG1_INDEX,LEG1_INDEX_TENOR,LEG1_RESET_FREQ,LEG1_START_DATE,LEG1_MAT_DATE,LEG1_NOTIONAL,LEG1_FIXED_RATE,LEG2_TYPE,LEG2_CCY,LEG2_PAY_FREQ,LEG2_PAY_ADJ_BUS_DAY_CONV,LEG2_PAY_ADJ_CAL,LEG2_DAYCOUNT,LEG2_INDEX,LEG2_INDEX_TENOR,LEG2_RESET_FREQ,LEG2_START_DATE,LEG2_MAT_DATE,LEG2_NOTIONAL,LEG2_FIXED_RATE,LEG1_DIRECTION,LEG2_DIRECTION,Clearing House,Jurisdiction,FCM ID,FCM Name,Portfolio ID,NPVadj,pNPVadj,Notionaladj,IM
2013/12/23,ACUOSG3126,104399UHGKI1RAW91U,455440,DKK,2013/11/29,2020/11/29,2013/11/27,CLEARED,"-556,853.24","-549,919.55","-6,933.69",1.64,999,MARKIT_WIRE,FIXED,DKK,6M,ModifiedFollowing,DKCO,Act/365F,,,,2013/11/29,2020/11/29,10000000,3.1,FLOAT,DKK,6M,ModifiedFollowing,DKCO,Act/360,DKK-CIBOR-DKNA13,6M,6M,2013/11/29,2020/11/29,10000000,,R,P,LCH Clearnet Ltd,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p32,"-556853,24","-549919,55",10000000,400000
2013/12/23,ACUOSG9071,928581SHELI3PYW91M,455441,HKD,2011/12/05,2018/12/05,2013/11/27,CLEARED,"-360,449.97","-359,174.95","-1,275.02",0.5,999,MARKIT_WIRE,FIXED,HKD,3M,ModifiedFollowing,HKHK,Act/365F,,,,2011/12/05,2018/12/05,10000000,2.9,FLOAT,HKD,3M,ModifiedFollowing,HKHK,Act/365F,HKD-HIBOR-HKAB,3M,3M,2011/12/05,2018/12/05,10000000,,R,P,LCH Clearnet Ltd,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p33,"-360449,97","-359174,95",10000000,400000
2013/12/23,ACUOUS3014,720400TGFLH2QZV80T,455442,NOK,2012/12/07,2017/12/07,2013/11/27,CLEARED,"-498,170.12","-495,711.88","-2,458.24",20.65,999,MARKIT_WIRE,FIXED,NOK,6M,ModifiedFollowing,NOOS,30/360 ISDA,,,,2012/12/07,2017/12/07,10000000,4.45,FLOAT,NOK,6M,ModifiedFollowing,NOOS,Act/360,NOK-NIBOR-NIBR,6M,6M,2012/12/07,2017/12/07,10000000,,R,P,CME Group,US,5493005EUM6Q06DFP787,J.P. Morgan Securities LLC,p37,"-498170,12","-495711,88",10000000,400000
2013/12/23,ACUOUS6924,104399UHGKI1RAW91U,455443,NZD,2013/11/29,2028/11/29,2013/11/27,CLEARED,"-4,615,082.46","-4,625,495.96","10,413.50",316.81,999,MARKIT_WIRE,FIXED,NZD,3M,ModifiedFollowing,NZAU,Act/365F,,,,2013/11/29,2028/11/29,10000000,3.35,FLOAT,NZD,3M,ModifiedFollowing,NZAU,Act/365F,NZD-BBR-FRA,3M,3M,2013/11/29,2028/11/29,10000000,,R,P,CME Group,US,5493005EUM6Q06DFP787,J.P. Morgan Securities LLC,p34,"-4615082,46","-4625495,96",10000000,400000
2013/12/23,ACUOUK2046,928581SHELI3PYW91M,455444,PLN,2012/12/07,2018/12/07,2013/11/27,CLEARED,"-615,812.34","-616,081.28",268.94,37.3,999,MARKIT_WIRE,FIXED,PLN,6M,ModifiedFollowing,PLWA,Act/Act ISDA,,,,2012/12/07,2018/12/07,10000000,2.333,FLOAT,PLN,6M,ModifiedFollowing,PLWA,Act/365F,PLN-WIBOR-WIBO,6M,6M,2012/12/07,2018/12/07,10000000,,R,P,LCH Clearnet Ltd ,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p33,"-615812,34","-616081,28",10000000,400000
2013/12/23,ACUOSG8745,720400TGFLH2QZV80T,455445,PLN,2012/12/07,2018/12/07,2013/11/27,CLEARED,"615,812.34","616,081.28",-268.94,-37.3,999,MARKIT_WIRE,FIXED,PLN,6M,ModifiedFollowing,PLWA,Act/Act ISDA,,,,2012/12/07,2018/12/07,10000000,2.333,FLOAT,PLN,6M,ModifiedFollowing,PLWA,Act/365F,PLN-WIBOR-WIBO,6M,6M,2012/12/07,2018/12/07,10000000,,P,R,LCH Clearnet Ltd ,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p31,"615812,34","616081,28",10000000,400000
2013/12/23,ACUOSG3126,104399UHGKI1RAW91U,455446,SEK,2013/12/10,2017/12/10,2013/12/06,CLEARED,"2,532,712.07","2,512,216.47","20,495.60",-226.94,999,MARKIT_WIRE,FIXED,SEK,1Y,ModifiedFollowing,SEST,30/360 ISDA,,,,2013/12/10,2017/12/10,55000000,0.65,FLOAT,SEK,3M,ModifiedFollowing,SEST,Act/360,SEK-STIBOR-SIDE,3M,3M,2013/12/10,2017/12/10,55000000,,P,R,CME Group,US,5493005EUM6Q06DFP787,J.P. Morgan Securities LLC,p34,"2532712,07","2512216,47",55000000,2200000
2013/12/23,ACUOSG9071,928581SHELI3PYW91M,455447,SGD,2013/11/29,2020/11/29,2013/11/27,CLEARED,"797,345.79","820,511.45","-23,165.66",-4.07,999,MARKIT_WIRE,FIXED,SGD,6M,ModifiedFollowing,SGSI,Act/365F,,,,2013/11/29,2020/11/29,10000000,1.1,FLOAT,SGD,6M,ModifiedFollowing,SGSI,Act/365F,SGD-SOR-Reuters,6M,6M,2013/11/29,2020/11/29,10000000,,P,R,SGX,SG,549300B026HZPK85C744,DBS BANK LTD,p41,"797345,79","820511,45",10000000,400000
2013/12/23,ACUOUS3014,720400TGFLH2QZV80T,455448,ZAR,2013/11/27,2019/11/27,2013/11/27,CLEARED,"3,179,886.09","3,194,230.81","-14,344.72",-418.31,999,MARKIT_WIRE,FIXED,ZAR,3M,ModifiedFollowing,ZAJO,Act/365F,,,,2013/11/27,2019/11/27,10000000,2.5,FLOAT,ZAR,3M,ModifiedFollowing,ZAJO,Act/365F,ZAR-JIBAR-SAFEX,3M,3M,2013/11/27,2019/11/27,10000000,,P,R,LCH Clearnet Ltd ,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p31,"3179886,09","3194230,81",10000000,400000
2013/12/20,ACUOUS6924,104399UHGKI1RAW91U,455449,JPY,2013/12/05,2017/12/05,2013/12/03,CLEARED,"-169,565","-168,981",-584,1,999,MARKIT_WIRE,FIXED,JPY,3M,ModifiedFollowing,JPTO,Act/365F,,,,2013/12/05,2017/12/05,10000000,1.5,FLOAT,JPY,3M,ModifiedFollowing,JPTO,Act/360,JPY-LIBOR-BBA,3M,3M,2013/12/05,2017/12/05,10000000,,P,R,Japan Securities Clearing Corporation,JP,549300N4RSG8JZ4YYQ13,"Morgan Stanley MUFG Securities Co., Ltd.",p35,-169565,-168981,10000000,400000
2013/12/20,ACUOUK2046,928581SHELI3PYW91M,455450,JPY,2013/12/05,2023/12/05,2013/12/03,CLEARED,"-277,766","-291,315","13,549",2,999,BLOOMBERG,FIXED,JPY,3M,ModifiedFollowing,JPTO,Act/365F,,,,2013/12/05,2023/12/05,12000000,7.12,FLOAT,JPY,3M,ModifiedFollowing,JPTO,Act/360,JPY-LIBOR-BBA,3M,3M,2013/12/05,2023/12/05,12000000,,P,R,Japan Securities Clearing Corporation,JP,549300N4RSG8JZ4YYQ13,"Morgan Stanley MUFG Securities Co., Ltd.",p36,-277766,-291315,12000000,480000
2013/12/23,ACUOSG8745,720400TGFLH2QZV80T,455451,USD,2013/12/10,2023/12/10,2013/12/06,CLEARED,"6,430,233.70","5,901,579.70","528,654.00",-14.75,999,BLOOMBERG,FIXED,USD,6M,ModifiedFollowing,USNY,30/360 ISDA,,,,2013/12/10,2023/12/10,150000000,2.5,FLOAT,USD,3M,ModifiedFollowing,USNY,Act/360,USD-LIBOR-BBA,3M,3M,2013/12/10,2023/12/10,150000000,,P,R,CME Group,US,5493005EUM6Q06DFP787,J.P. Morgan Securities LLC,p37,"6430233,7","5901579,7",150000000,6000000
